,From,To,Time,Value
6252,0xb6e28f20701fa8f6aee5d94df75f139bb1cc1bf7,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:24:15Z,Swap
6253,0xa9ee97653061822b0bec4e946b08527a4275bbcd,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:24:33Z,Staked
6254,0xbca32f1a5a878626b6b654c9fd9f462a71347b38,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T00:24:41Z,Approval
6255,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:25:03Z,RewardPaid
6256,0x3855185860d2fd7b0bed37800de12a114b60b03f,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:25:51Z,Swap
6257,0x50ed5605861f58cdd9aa44b2ac609f1e4f4dc77c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:26:21Z,Swap
6258,0x32f347d2e73fa330ca12911132bcfbab084ff769,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:28:06Z,Staked
6259,0x6dc82ac45e188b85c37a3815baebc5762a5fc289,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:30:06Z,Approval
6260,0x32f347d2e73fa330ca12911132bcfbab084ff769,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:30:22Z,Swap
6261,0x18946bcfd128669a6198c762f99e269cc40bb6f8,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:31:38Z,RewardPaid
6262,0x42dd6252b9be3dad03220e8f730c300564d741a8,0xb31d1b1ea48ce4bf10ed697d44b747287e785ad4,2022-01-05T00:33:34Z,Exchange
6263,0x0da33c591d7f27c1b27136882844544a1413e98c,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:35:08Z,RewardPaid
6264,0xa2a317609015cd0b1ea92d323ec500664d98cfe6,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:36:58Z,Swap
6265,0x42dd6252b9be3dad03220e8f730c300564d741a8,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:37:04Z,Deposit
6266,0x99442576d50f471c7ab096af4041ffd196a2b079,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:37:14Z,Deposit
6267,0x47452ba544acc423cb77077243348300c7cc1c2d,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:37:50Z,Swap
6268,0xc19f790702b9830ac810b7bef1d2c996391793b1,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:38:06Z,Deposit
6269,0x27ebb41b89945a84d155e2d6450ce7ca5a321b31,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:38:50Z,Withdrawn
6270,0xa5af6a7d9e3b65908e1e1d5ca80e7593495f5cfb,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:38:58Z,Swap
6271,0x47452ba544acc423cb77077243348300c7cc1c2d,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T00:39:34Z,Approval
6272,0x6c384d3a5805b7296fa7ff62cb32dd7efd14ab6c,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:40:18Z,Staked
6273,0x33a4c318ffb5c5f907a8f943a40193d2e1fd8e94,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T00:40:20Z,Approval
6274,0x1fcf3c9f9073f1bc83b2682acf2e949d4b17ab0d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:40:54Z,RewardPaid
6275,0x1fcf3c9f9073f1bc83b2682acf2e949d4b17ab0d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:41:06Z,Staked
6276,0xf843212b70bc0c6b0a98bfc8bf712f6bc9fa113a,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:41:06Z,RewardPaid
6277,0x47452ba544acc423cb77077243348300c7cc1c2d,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:41:34Z,Deposit
6278,0x217ede02691bb8aabe9d27906cf6e46d96475c34,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:41:38Z,Deposit
6279,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:45:06Z,RewardPaid
6280,0xa9e02b5bd874cc4912c1614aeac16005f5c146bf,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T00:46:16Z,Approval
6281,0x128d525c25061f664bba8917240af8fe949ca1ca,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:49:58Z,Swap
6282,0x159bf2d04a7f4475e991740ea8acd67eb66f9edf,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:50:18Z,Withdrawn
6283,0xec576eb718eb62ccee30736b8fc2624655a07488,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:50:46Z,Swap
6284,0x6c384d3a5805b7296fa7ff62cb32dd7efd14ab6c,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:52:37Z,RewardPaid
6285,0x18581a9039e0cdd790c8622e8f3410dc7ca2e3e3,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T00:52:45Z,Approval
6286,0x242c34a1ba807d7f889fdc65532837ab7b3ed584,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:53:33Z,Swap
6287,0xec576eb718eb62ccee30736b8fc2624655a07488,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:54:33Z,Mint
6288,0x242c34a1ba807d7f889fdc65532837ab7b3ed584,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:54:41Z,Mint
6289,0x0f42409d8ff4248cdad0fb453c056e19ad11fe12,0x65b09b12bf46f364f68f5bff0bfc5d8b54368971,2022-01-05T00:54:41Z,Swap
6290,0x9e2a04937ffd8b4329de2c45d82bd352c13a2971,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:54:53Z,Burn
6291,0x18581a9039e0cdd790c8622e8f3410dc7ca2e3e3,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:55:01Z,Deposit
6292,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:55:05Z,RewardPaid
6293,0x242c34a1ba807d7f889fdc65532837ab7b3ed584,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:56:45Z,Burn
6294,0x242c34a1ba807d7f889fdc65532837ab7b3ed584,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T00:58:05Z,Mint
6295,0x217ede02691bb8aabe9d27906cf6e46d96475c34,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:58:33Z,Deposit
6296,0x27ebb41b89945a84d155e2d6450ce7ca5a321b31,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T00:58:57Z,Deposit
6297,0x783d57300822be96dae1ae36b9eff5513f98035e,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:59:43Z,RewardPaid
6298,0x6143eacf6db9c121b75f67642fb09a912c8f53a2,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T00:59:47Z,RewardPaid
6299,0x0da33c591d7f27c1b27136882844544a1413e98c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:00:05Z,Approval
6300,0x3fb840c9f362407eeb62b221f712d78feccfc80b,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:01:01Z,RewardPaid
6301,0x9ada2d55b11298adb88a6168ebd28d69d3ab545f,0x4205f4dc386a8cf8db3c2918b81f75fce3427b26,2022-01-05T01:01:25Z,Approval
6302,0x3fb840c9f362407eeb62b221f712d78feccfc80b,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T01:01:41Z,1900.0
6303,0xa3ee99179261119b342c36e80287c158ce05fda6,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:02:52Z,Deposit
6304,0xa3ee99179261119b342c36e80287c158ce05fda6,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:05:01Z,Swap
6305,0xbf4ec1f616bb62eb1172b677d9443a86f0a3884a,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:05:11Z,Staked
6306,0x0000300a479395bfb02cb5a99efe3914cdeac353,0x8a367e9091d28a3c548b0c8225233041acd87a4c,2022-01-05T01:10:21Z,6E-18
6307,0x958d28fd44c358f438c4b735ece1aa2f472c9ae7,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:13:27Z,RewardPaid
6308,0x6ab9fb4b68b5fe71bd6dfdba314eb588e0ff19a7,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:13:43Z,Swap
6309,0xa3ee99179261119b342c36e80287c158ce05fda6,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:14:29Z,Deposit
6310,0x128d525c25061f664bba8917240af8fe949ca1ca,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:14:41Z,Mint
6311,0x8fa2a5bafa13e4004b6676bc6842687b208f34c5,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:19:19Z,RewardPaid
6312,0x318e8357b7559576de87bef16cb62c9744a2b451,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:20:19Z,Swap
6313,0xcb5e3114ef98cd83d7d99e1f4994dacc29502a87,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:21:03Z,Swap
6314,0x90260bb8fca47bafbd29850e641dec06f7b7da75,0xff3b32a20a60837fbd06f9f625356b3bb6b301dc,2022-01-05T01:21:03Z,Swap
6315,0x318e8357b7559576de87bef16cb62c9744a2b451,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:21:31Z,Deposit
6316,0x8fa2a5bafa13e4004b6676bc6842687b208f34c5,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:26:29Z,Mint
6317,0x0d2dcdc2b2dd3d17cb464b984d98944934072a23,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,2022-01-05T01:27:35Z,Approval
6318,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:30:03Z,Approval
6319,0x217ede02691bb8aabe9d27906cf6e46d96475c34,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:30:07Z,Deposit
6320,0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:30:39Z,Swap
6321,0xf4f76b9dfddd5859c1979cd9cdbc024da4f9b9f4,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:31:23Z,Burn
6322,0x0d2dcdc2b2dd3d17cb464b984d98944934072a23,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:31:51Z,Mint
6323,0x35eb5365961ca614bb9f6362b063d91dc888e995,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:31:59Z,Staked
6324,0xc5df5fedd51a0ee09ea02fee5444295372d699d1,0x3cd3bccbe75794f69a8a034ce5e32e84d136dee0,2022-01-05T01:33:39Z,2.104247035628250
6325,0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:34:19Z,Deposit
6326,0xffbd7e40d828d3465b7e7819fba0e145791f8486,0x4d1119ff8c1d6762a08d2fbe3974395080a656fe,2022-01-05T01:34:55Z,DODOSwap
6327,0x6dc82ac45e188b85c37a3815baebc5762a5fc289,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:35:07Z,RewardPaid
6328,0xc5df5fedd51a0ee09ea02fee5444295372d699d1,0x3cd3bccbe75794f69a8a034ce5e32e84d136dee0,2022-01-05T01:35:17Z,2.091756528054030
6329,0xa3ee99179261119b342c36e80287c158ce05fda6,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T01:35:49Z,Deposit
6330,0x8d5ba8f039d08e90e4781cafad1d3e0f152d2604,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:36:23Z,Swap
6331,0x8d5ba8f039d08e90e4781cafad1d3e0f152d2604,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T01:39:12Z,Approval
6332,0x2aeb61e0e4bbabae1db2426c966f4916fed081be,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:39:24Z,Swap
6333,0x8d5ba8f039d08e90e4781cafad1d3e0f152d2604,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:40:16Z,Mint
6334,0xf60cf6df1b78aa9a43a93d4e8ff6a571c371d9e7,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:40:38Z,Staked
6335,0x33a4c318ffb5c5f907a8f943a40193d2e1fd8e94,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:42:44Z,Swap
6336,0x2ee46505eb2412613bf92a1c2dfd8bcbbb1fa0a3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:43:16Z,Swap
6337,0x16f5215bdd3189da4ed47ef829face2e41c1b8ae,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:44:20Z,RewardPaid
6338,0x33a4c318ffb5c5f907a8f943a40193d2e1fd8e94,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T01:45:16Z,Approval
6339,0xafacef938de0c54718d44f768a98ff75a429b05d,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:45:32Z,Swap
6340,0x0d2dcdc2b2dd3d17cb464b984d98944934072a23,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,2022-01-05T01:45:40Z,Approval
6341,0x33a4c318ffb5c5f907a8f943a40193d2e1fd8e94,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:46:12Z,Mint
6342,0x27ebb41b89945a84d155e2d6450ce7ca5a321b31,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T01:47:02Z,Staked
6343,0x2ee46505eb2412613bf92a1c2dfd8bcbbb1fa0a3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:47:10Z,Swap
6344,0xafacef938de0c54718d44f768a98ff75a429b05d,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:47:46Z,Mint
6345,0x0d2dcdc2b2dd3d17cb464b984d98944934072a23,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:48:12Z,Mint
6346,0x2a37fad436fd1516895186617490f492ac4d251f,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-01-05T01:51:28Z,Swapped
6347,0x2ae4f1b01f06fa0a28bb0c9dbc098ae12b56aaca,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2022-01-05T01:53:16Z,Approval
6348,0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:54:26Z,Swap
6349,0x9db37244b57f3b7a27c45f1b4cf176227fb5a8d9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:54:58Z,Approval
6350,0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T01:56:38Z,Approval
6351,0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T01:57:14Z,Approval
6352,0x2a37fad436fd1516895186617490f492ac4d251f,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T01:57:38Z,Approval
6353,0x356f0f615fbc5ea8959acd1391cb2cd520011606,0xde39feff64be58b363e7b0dd417f353c8de66729,2022-01-05T02:00:22Z,Swap
6354,0x16f5215bdd3189da4ed47ef829face2e41c1b8ae,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:00:24Z,Mint
6355,0x2a37fad436fd1516895186617490f492ac4d251f,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-01-05T02:00:34Z,Swapped
6356,0x1aa017d0db81308bbe475f81b102383f35d014b7,0xde39feff64be58b363e7b0dd417f353c8de66729,2022-01-05T02:03:18Z,Swap
6357,0xec306e6ba74dcab7958fded8429624d4d172abf9,0x4d4171d9e19619d4ea12ca42b5a89bcca8e9ce46,2022-01-05T02:08:24Z,Deposit
6358,0x303c36e5c473bf36bf643debeb61c68f780641aa,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:08:36Z,Approval
6359,0x97f8aa59f2d0e9aa5ec8d075c55665f6f528dac1,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:09:36Z,RewardPaid
6360,0xfad670e44af7a389d134c3039a6e59fb061d860e,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:10:10Z,Swap
6361,0x303c36e5c473bf36bf643debeb61c68f780641aa,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:12:48Z,RewardPaid
6362,0x303c36e5c473bf36bf643debeb61c68f780641aa,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:14:09Z,Swap
6363,0x52c2445fe5540a6a793225a34d4618ae06373149,0x8df23f638bb40b2c62c49dd7b7ca46723500c485,2022-01-05T02:14:15Z,5E-18
6364,0x0da33c591d7f27c1b27136882844544a1413e98c,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:15:09Z,RewardPaid
6365,0xd79b7c474a73fcd0692a05e4c04d5f42f6122bfc,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,2022-01-05T02:19:57Z,Approval
6366,0xec306e6ba74dcab7958fded8429624d4d172abf9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:20:01Z,Swap
6367,0x361b6d8691f9feb24b1c60ce702ffe24b56bf9cc,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:21:57Z,RewardPaid
6368,0x0a52279e62a5b7a9c1f3d4afa439e4fb9ec07edc,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,2022-01-05T02:22:11Z,Approval
6369,0x027747771ce20e60d24344e2a62a1377960cced0,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:22:19Z,Staked
6370,0xe80f9888c427b3e99572d3105e46300f22d24ce3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:24:13Z,Approval
6371,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:25:07Z,RewardPaid
6372,0xa8538beffded4b0d34938bf53c0c96b0a80ddbf5,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:29:42Z,RewardPaid
6373,0x0da33c591d7f27c1b27136882844544a1413e98c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:30:06Z,Approval
6374,0xd79b7c474a73fcd0692a05e4c04d5f42f6122bfc,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,2022-01-05T02:30:26Z,Approval
6375,0x041c66bb98fa0ae803c307e2b6809c05ae708b94,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:31:54Z,Swap
6376,0x041c66bb98fa0ae803c307e2b6809c05ae708b94,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:33:14Z,Mint
6377,0x2087a7143d36f5214b2852e16b903f9516328f33,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:33:26Z,RewardPaid
6378,0x4fc4c248b1e30e7bd3674ee4b00cbfe8a0217693,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:36:22Z,Swap
6379,0x2087a7143d36f5214b2852e16b903f9516328f33,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:37:10Z,Swap
6380,0x4fc4c248b1e30e7bd3674ee4b00cbfe8a0217693,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:37:26Z,Mint
6381,0x6eabc3c758c41b57071fb930f0f3e5234a46ebe9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:38:02Z,Swap
6382,0x16ded2c68b2184e173e2aaf4f83de259ad82822c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:38:42Z,Mint
6383,0x536f428c511dcc898ff92053079c041cf2cd7b14,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:38:56Z,RewardPaid
6384,0x6dc82ac45e188b85c37a3815baebc5762a5fc289,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:40:06Z,Approval
6385,0xfa81e4a328d56b9fd4c87268b8284e70a4f7ba6c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:40:22Z,Swap
6386,0x6eabc3c758c41b57071fb930f0f3e5234a46ebe9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:40:40Z,Swap
6387,0x081de4f903ec473f6e59cc8b896b1d3991869830,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:41:02Z,Staked
6388,0xf4f76b9dfddd5859c1979cd9cdbc024da4f9b9f4,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:41:42Z,Mint
6389,0x5f0f6f695febf386aa93126237b48c424961797b,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:42:12Z,Swap
6390,0x0e5a18e175af74042c9bbf552bb0594198c0018d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:42:20Z,RewardPaid
6391,0xfe2dc27ffe419a820eabd7694b1ec1f167c44f50,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:42:48Z,RewardPaid
6392,0x5f0f6f695febf386aa93126237b48c424961797b,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:43:18Z,Mint
6393,0x767dcad6a1b3d9ca78769eeb19ba7c195f5955f6,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:43:34Z,Swap
6394,0xfa81e4a328d56b9fd4c87268b8284e70a4f7ba6c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:43:50Z,Swap
6395,0x0da33c591d7f27c1b27136882844544a1413e98c,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:45:10Z,RewardPaid
6396,0xb12a7b34283291989e8d9ac0f25f676fbce47ea3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:48:52Z,Approval
6397,0x311538e8886a2ed7610878bb6f21a555783a63d4,0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c,2022-01-05T02:51:28Z,2.36802E-12
6398,0xe80f9888c427b3e99572d3105e46300f22d24ce3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:51:56Z,Approval
6399,0x6dc82ac45e188b85c37a3815baebc5762a5fc289,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:55:06Z,RewardPaid
6400,0xfa81e4a328d56b9fd4c87268b8284e70a4f7ba6c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:56:14Z,Mint
6401,0xe80f9888c427b3e99572d3105e46300f22d24ce3,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:56:26Z,Approval
6402,0xfa81e4a328d56b9fd4c87268b8284e70a4f7ba6c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:57:28Z,Swap
6403,0xa8538beffded4b0d34938bf53c0c96b0a80ddbf5,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:58:36Z,Swap
6404,0xb4cbcaaefc5108a97c237e626fc639f9adc410d4,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:58:50Z,Staked
6405,0xfa81e4a328d56b9fd4c87268b8284e70a4f7ba6c,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:59:10Z,Mint
6406,0x9e2a04937ffd8b4329de2c45d82bd352c13a2971,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T02:59:10Z,Swap
6407,0x78d9ba90b362d687493b46e5bbfc39ecfb7bd1f0,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T02:59:34Z,Staked
6408,0xe2759d1687344ae429c1f18355399ba5ad8ac64d,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:00:06Z,Approval
6409,0x03687446677138ebd01c93c606df8e37f48d29db,0x0e147fa6f6a697d46cdd8cbe95b2d34d9493bb11,2022-01-05T03:00:38Z,Swap
6410,0x97f8aa59f2d0e9aa5ec8d075c55665f6f528dac1,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:01:38Z,Swap
6411,0x06aaa87c43b80a0ff7a9e78ab936c2d60521bba1,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:03:48Z,Approval
6412,0xee0cd03dcef3600eb5d4d15dd9e487f5192be0fc,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:04:30Z,Swap
6413,0x6dc82ac45e188b85c37a3815baebc5762a5fc289,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T03:05:06Z,RewardPaid
6414,0x46c38de2e0020489fcbb5449ad1d8226ef513af0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:07:57Z,Swap
6415,0xa531040422f158b6608c21d0b16ab3fdc095693b,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T03:08:01Z,RewardPaid
6416,0x076eab1704d4fe39430fe931991258291290988a,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:10:59Z,Swap
6417,0x03687446677138ebd01c93c606df8e37f48d29db,0x0e147fa6f6a697d46cdd8cbe95b2d34d9493bb11,2022-01-05T03:11:33Z,Swap
6418,0xdb319f697729b3ed0fbae84d2ee7a597f100721d,0x7e506cc945b47ed08ac2d985f61b47ce4068823c,2022-01-05T03:12:23Z,RewardPaid
6419,0x46c38de2e0020489fcbb5449ad1d8226ef513af0,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:12:57Z,Approval
6420,0x034c63e1ebc37b902ae2c545eab0a33e96c2e086,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:13:01Z,Swap
6421,0xd7357d99fa3ffc0225ee718ecd9bfafa524a8cf9,0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,2022-01-05T03:13:31Z,Swap
